Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
285,Aleix Gorjon,es ESP,DF,Espanyol,18.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
286,Andoni Gorosabel,es ESP,DF,Real Sociedad,24.0,1996.0,32,2289.0,72.0,66.9,25.4,25,83.0,12,7,29.0,5,1.59,28.0,22.0,6.0,0.24,0.47,la_liga,2021-2022
287,Jaume Grau,es ESP,MF,Osasuna,24.0,1997.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,10,3.0,0.0,0.0,0.0,0.0,0.37,la_liga,2021-2022
288,Ivo Grbić,hr CRO,GK,Atlético Madrid,25.0,1996.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
289,Dominik Greif,sk SVK,GK,Mallorca,24.0,1997.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,13,0.0,2.0,3.0,-1.0,-1.0,-0.3,la_liga,2021-2022
290,Clément Grenier,fr FRA,MF,Mallorca,30.0,1991.0,5,60.0,12.0,1.8,0.7,0,,0,5,12.0,5,1.4,2.0,0.0,2.0,3.0,3.78,la_liga,2021-2022
291,Antoine Griezmann,fr FRA,FW,Barcelona,30.0,1991.0,3,263.0,88.0,7.7,2.9,3,88.0,2,0,,0,2.33,7.0,4.0,3.0,1.03,0.26,la_liga,2021-2022
292,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,30.0,1991.0,26,1695.0,65.0,49.6,18.8,21,71.0,5,5,40.0,1,1.96,24.0,16.0,8.0,0.42,-0.31,la_liga,2021-2022
293,Andrés Guardado,mx MEX,MF,Real Betis,34.0,1986.0,28,1393.0,50.0,40.7,15.5,17,70.0,5,11,18.0,7,1.79,22.0,15.0,7.0,0.45,-0.21,la_liga,2021-2022
294,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30.0,1991.0,32,1710.0,53.0,50.0,19.0,20,74.0,3,12,19.0,3,1.09,21.0,25.0,-4.0,-0.21,0.16,la_liga,2021-2022
295,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,29.0,1991.0,21,1046.0,50.0,30.6,11.6,9,82.0,5,12,26.0,13,1.86,8.0,9.0,-1.0,-0.09,-1.0,la_liga,2021-2022
296,Gonçalo Guedes,pt POR,"FW,MF",Valencia,24.0,1996.0,36,2606.0,72.0,76.2,29.0,30,83.0,14,6,20.0,1,1.25,40.0,42.0,-2.0,-0.07,0.26,la_liga,2021-2022
297,Javier Guerra,es ESP,MF,Valencia,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
298,Ander Guevara,es ESP,MF,Real Sociedad,24.0,1997.0,17,867.0,51.0,25.4,9.6,11,74.0,3,6,9.0,21,1.65,10.0,10.0,0.0,0.0,-0.11,la_liga,2021-2022
299,John Guidetti,se SWE,FW,Alavés,29.0,1992.0,10,279.0,28.0,8.2,3.1,2,60.0,0,8,20.0,14,0.3,3.0,7.0,-4.0,-1.29,-0.43,la_liga,2021-2022
300,Hugo Guillamón,es ESP,"MF,DF",Valencia,21.0,2000.0,31,2361.0,76.0,69.0,26.2,28,82.0,19,3,23.0,2,1.32,38.0,40.0,-2.0,-0.08,0.18,la_liga,2021-2022
301,Gerard Gumbau,es ESP,MF,Elche,26.0,1994.0,31,1890.0,61.0,55.3,21.0,20,79.0,10,11,28.0,2,1.06,26.0,35.0,-9.0,-0.43,-0.25,la_liga,2021-2022
302,Jon Guridi,es ESP,MF,Real Sociedad,26.0,1995.0,8,206.0,26.0,6.0,2.3,1,81.0,0,7,18.0,16,1.38,2.0,4.0,-2.0,-0.87,-1.01,la_liga,2021-2022
303,Raúl Guti,es ESP,MF,Elche,24.0,1996.0,31,1627.0,52.0,47.6,18.1,17,79.0,8,14,21.0,5,1.0,16.0,16.0,0.0,0.0,0.6,la_liga,2021-2022
304,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30.0,1991.0,3,136.0,45.0,4.0,1.5,1,90.0,1,2,23.0,13,0.67,0.0,3.0,-3.0,-1.99,-1.63,la_liga,2021-2022
305,Miguel Gutiérrez,es ESP,DF,Real Madrid,20.0,2001.0,3,260.0,87.0,7.6,2.9,3,87.0,1,0,,8,3.0,12.0,3.0,9.0,3.12,1.98,la_liga,2021-2022
306,Munir El Haddadi,ma MAR,"MF,FW",Sevilla,25.0,1995.0,16,474.0,30.0,13.9,5.3,4,55.0,0,12,21.0,16,1.94,14.0,8.0,6.0,1.14,0.62,la_liga,2021-2022
307,Taichi Hara,jp JPN,FW,Alavés,22.0,1999.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
308,Varazdat Haroyan,am ARM,DF,Cádiz,28.0,1992.0,17,1437.0,85.0,42.0,16.0,16,87.0,13,1,53.0,8,0.82,13.0,27.0,-14.0,-0.88,-0.79,la_liga,2021-2022
309,Eden Hazard,be BEL,"FW,MF",Real Madrid,30.0,1991.0,18,717.0,40.0,21.0,8.0,7,74.0,1,11,18.0,11,1.89,11.0,10.0,1.0,0.13,-1.47,la_liga,2021-2022
310,Kike Hermoso,es ESP,DF,Real Betis,21.0,1999.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,2,3.0,3.0,1.0,2.0,2.0,1.46,la_liga,2021-2022
311,Mario Hermoso,es ESP,DF,Atlético Madrid,26.0,1995.0,26,1865.0,72.0,54.5,20.7,21,82.0,13,5,30.0,6,1.63,34.0,31.0,3.0,0.14,-0.95,la_liga,2021-2022
312,Aridane Hernández,es ESP,DF,Osasuna,32.0,1989.0,15,1159.0,77.0,33.9,12.9,12,88.0,11,3,33.0,6,1.4,16.0,22.0,-6.0,-0.47,-0.15,la_liga,2021-2022
313,Luis Hernández,es ESP,DF,Cádiz,32.0,1989.0,16,1366.0,85.0,39.9,15.2,15,90.0,15,1,16.0,0,1.31,15.0,13.0,2.0,0.13,0.92,la_liga,2021-2022
314,Mario Hernández,es ESP,"DF,MF",Rayo Vallecano,22.0,1999.0,9,395.0,44.0,11.5,4.4,5,72.0,2,4,9.0,26,1.33,6.0,6.0,0.0,0.0,0.33,la_liga,2021-2022
315,Héctor Herrera,mx MEX,MF,Atlético Madrid,31.0,1990.0,21,859.0,41.0,25.1,9.5,8,79.0,4,13,18.0,9,1.67,17.0,9.0,8.0,0.84,0.35,la_liga,2021-2022
316,Sergio Herrera,es ESP,GK,Osasuna,28.0,1993.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,,1,1.28,36.0,48.0,-12.0,-0.33,0.67,la_liga,2021-2022
317,Yangel Herrera,ve VEN,MF,Espanyol,23.0,1998.0,23,1645.0,72.0,48.1,18.3,19,80.0,10,4,30.0,1,1.09,17.0,24.0,-7.0,-0.38,-0.08,la_liga,2021-2022
318,Matthew Hoppe,us USA,FW,Mallorca,20.0,2001.0,5,131.0,26.0,3.8,1.5,1,58.0,0,4,18.0,20,0.2,1.0,5.0,-4.0,-2.75,-2.12,la_liga,2021-2022
319,Robert Ibáñez,es ESP,MF,Osasuna,28.0,1993.0,4,93.0,23.0,2.7,1.0,1,57.0,0,3,12.0,10,0.75,3.0,4.0,-1.0,-0.97,-0.62,la_liga,2021-2022
320,Vicente Iborra,es ESP,MF,Villarreal,33.0,1988.0,20,1034.0,52.0,30.2,11.5,12,80.0,8,8,9.0,18,2.05,24.0,10.0,14.0,1.22,0.77,la_liga,2021-2022
321,Oussama Idrissi,ma MAR,"MF,FW",Sevilla,25.0,1996.0,5,127.0,25.0,3.7,1.4,2,49.0,0,3,10.0,15,1.6,3.0,2.0,1.0,0.71,0.11,la_liga,2021-2022
322,Oussama Idrissi,ma MAR,MF,Cádiz,25.0,1996.0,12,902.0,75.0,26.4,10.0,11,82.0,3,1,1.0,5,1.25,12.0,10.0,2.0,0.2,0.84,la_liga,2021-2022
323,Iglesias,es ESP,"DF,MF",Getafe,23.0,1998.0,20,719.0,36.0,21.0,8.0,7,73.0,2,13,16.0,18,0.75,7.0,14.0,-7.0,-0.88,-0.84,la_liga,2021-2022
324,Borja Iglesias,es ESP,FW,Real Betis,28.0,1993.0,33,1573.0,48.0,46.0,17.5,18,72.0,2,15,18.0,4,1.61,30.0,18.0,12.0,0.69,0.2,la_liga,2021-2022
325,Asier Illarramendi,es ESP,MF,Real Sociedad,31.0,1990.0,8,374.0,47.0,10.9,4.2,6,61.0,0,2,4.0,14,1.63,4.0,5.0,-1.0,-0.24,-0.36,la_liga,2021-2022
326,Nikita Iosifov,ru RUS,FW,Villarreal,20.0,2001.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,5,3.0,0.0,0.0,0.0,0.0,-0.68,la_liga,2021-2022
327,Iru,es ESP,GK,Athletic Club,22.0,1998.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
328,Alexander Isak,se SWE,FW,Real Sociedad,21.0,1999.0,32,2140.0,67.0,62.6,23.8,26,76.0,5,6,27.0,1,1.56,21.0,21.0,0.0,0.0,-0.21,la_liga,2021-2022
329,Isco,es ESP,"MF,FW",Real Madrid,29.0,1992.0,14,331.0,24.0,9.7,3.7,3,62.0,0,11,13.0,14,2.21,11.0,2.0,9.0,2.45,1.28,la_liga,2021-2022
330,Nicolas Jackson,sn SEN,FW,Villarreal,20.0,2001.0,9,165.0,18.0,4.8,1.8,0,,0,9,18.0,2,1.89,3.0,3.0,0.0,0.0,-0.72,la_liga,2021-2022
331,Guillem Jaime,es ESP,DF,Barcelona,22.0,1999.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
332,Jakub Jankto,cz CZE,"MF,DF",Getafe,25.0,1996.0,14,587.0,42.0,17.2,6.5,6,74.0,3,8,18.0,10,0.87,9.0,12.0,-3.0,-0.46,-0.3,la_liga,2021-2022
333,Adnan Januzaj,be BEL,"MF,FW",Real Sociedad,26.0,1995.0,33,1625.0,49.0,47.5,18.1,17,72.0,1,16,25.0,0,1.61,13.0,14.0,-1.0,-0.06,-0.26,la_liga,2021-2022
334,Jason,es ESP,MF,Alavés,27.0,1994.0,14,678.0,48.0,19.8,7.5,10,63.0,1,4,12.0,5,1.0,6.0,10.0,-4.0,-0.53,0.45,la_liga,2021-2022
335,Jason,es ESP,MF,Valencia,27.0,1994.0,5,75.0,15.0,2.2,0.8,1,45.0,0,4,8.0,9,1.2,4.0,3.0,1.0,1.2,1.36,la_liga,2021-2022
336,Luis Javier Suárez,co COL,FW,Granada,23.0,1997.0,37,2844.0,77.0,83.2,31.6,34,82.0,19,3,22.0,0,1.03,33.0,51.0,-18.0,-0.57,-0.73,la_liga,2021-2022
337,Álvaro Jiménez,es ESP,MF,Cádiz,26.0,1995.0,9,234.0,26.0,6.8,2.6,1,45.0,0,8,24.0,11,0.33,2.0,9.0,-7.0,-2.69,-2.44,la_liga,2021-2022
338,Pere Joan,es ESP,GK,Mallorca,19.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2021-2022
339,Joaquín,es ESP,MF,Real Betis,40.0,1981.0,21,471.0,22.0,13.8,5.2,2,72.0,0,19,17.0,12,1.57,12.0,5.0,7.0,1.34,0.88,la_liga,2021-2022
340,John Joe,ie IRL,MF,Getafe,17.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
341,Jofre,es ESP,MF,Espanyol,20.0,2001.0,3,20.0,7.0,0.6,0.2,0,,0,3,7.0,5,1.33,2.0,0.0,2.0,9.0,9.4,la_liga,2021-2022
342,Frenkie de Jong,nl NED,MF,Barcelona,24.0,1997.0,32,2476.0,77.0,72.4,27.5,30,81.0,17,2,28.0,1,2.0,49.0,30.0,19.0,0.69,-0.36,la_liga,2021-2022
343,Luuk de Jong,nl NED,"FW,MF",Barcelona,30.0,1990.0,21,654.0,31.0,19.1,7.3,6,78.0,2,15,12.0,13,1.48,12.0,3.0,9.0,1.24,0.56,la_liga,2021-2022
344,Luuk de Jong,nl NED,FW,Sevilla,30.0,1990.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
345,Joan Jordán,es ESP,MF,Sevilla,27.0,1994.0,36,2514.0,70.0,73.5,27.9,31,75.0,11,5,36.0,1,1.89,38.0,21.0,17.0,0.61,0.01,la_liga,2021-2022
346,Josan,es ESP,"MF,DF",Elche,31.0,1989.0,31,1211.0,39.0,35.4,13.5,10,75.0,4,21,22.0,7,1.1,17.0,24.0,-7.0,-0.52,-0.32,la_liga,2021-2022
347,Willian José,br BRA,FW,Real Betis,29.0,1991.0,32,1604.0,50.0,46.9,17.8,19,72.0,3,13,18.0,2,1.84,30.0,18.0,12.0,0.67,0.18,la_liga,2021-2022
348,Joseda,es ESP,DF,Levante,20.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
349,Joselu,es ESP,FW,Alavés,31.0,1990.0,37,3122.0,84.0,91.3,34.7,35,87.0,30,2,38.0,0,0.84,30.0,58.0,-28.0,-0.81,1.0,la_liga,2021-2022
350,Josema,es ESP,DF,Elche,25.0,1996.0,6,183.0,31.0,5.4,2.0,1,77.0,0,5,21.0,12,1.33,3.0,5.0,-2.0,-0.98,-0.71,la_liga,2021-2022
351,Luka Jović,rs SRB,FW,Real Madrid,23.0,1997.0,15,369.0,25.0,10.8,4.1,1,60.0,0,14,22.0,12,2.07,13.0,2.0,11.0,2.68,1.56,la_liga,2021-2022
352,Miguel Juan Llambrich,es ESP,DF,Espanyol,25.0,1996.0,2,70.0,35.0,2.0,0.8,1,57.0,0,1,13.0,27,1.5,0.0,2.0,-2.0,-2.57,-2.28,la_liga,2021-2022
353,José Juan Macías,mx MEX,FW,Getafe,21.0,1999.0,7,201.0,29.0,5.9,2.2,2,56.0,0,5,18.0,4,0.14,1.0,4.0,-3.0,-1.34,-1.2,la_liga,2021-2022
354,Juanmi,es ESP,MF,Real Betis,28.0,1993.0,33,2131.0,65.0,62.3,23.7,26,75.0,2,7,27.0,3,1.67,42.0,21.0,21.0,0.89,0.82,la_liga,2021-2022
355,Lago Junior,ci CIV,MF,Mallorca,30.0,1990.0,6,177.0,30.0,5.2,2.0,1,75.0,0,5,20.0,7,1.0,1.0,7.0,-6.0,-3.05,-2.47,la_liga,2021-2022
356,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,21.0,2000.0,35,2690.0,77.0,78.7,29.9,30,86.0,15,5,21.0,0,2.34,65.0,22.0,43.0,1.44,0.7,la_liga,2021-2022
357,Ferran Jutglà,es ESP,FW,Barcelona,22.0,1999.0,6,301.0,50.0,8.8,3.3,4,73.0,1,2,4.0,2,2.0,6.0,3.0,3.0,0.9,0.12,la_liga,2021-2022
358,Jens Jønsson,dk DEN,MF,Cádiz,28.0,1993.0,22,1303.0,59.0,38.1,14.5,17,68.0,1,5,31.0,11,0.86,9.0,19.0,-10.0,-0.69,-0.44,la_liga,2021-2022
359,Filip Jørgensen,dk DEN,GK,Villarreal,19.0,2002.0,0,,,,,0,,0,0,,14,,,,,,,la_liga,2021-2022
360,Cheikh Kané Sarr,sn SEN,GK,Granada,21.0,2000.0,0,,,,,0,,0,0,,6,,,,,,,la_liga,2021-2022
361,Lee Kang-in,kr KOR,MF,Mallorca,20.0,2001.0,30,1411.0,47.0,41.3,15.7,15,73.0,2,15,21.0,3,0.8,16.0,28.0,-12.0,-0.77,-0.09,la_liga,2021-2022
362,Jon Karrikaburu,es ESP,FW,Real Sociedad,18.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
363,Kiké,es ESP,FW,Osasuna,31.0,1989.0,33,1862.0,56.0,54.4,20.7,18,83.0,8,15,25.0,1,1.27,20.0,30.0,-10.0,-0.48,-0.25,la_liga,2021-2022
364,Giorgi Kochorashvili,ge GEO,MF,Levante,22.0,1999.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
365,Koba Koindredi,fr FRA,MF,Valencia,19.0,2001.0,10,181.0,18.0,5.3,2.0,1,51.0,0,9,14.0,14,0.9,5.0,5.0,0.0,0.0,0.14,la_liga,2021-2022
366,Koke,es ESP,MF,Atlético Madrid,29.0,1992.0,31,2508.0,81.0,73.3,27.9,29,85.0,23,2,28.0,1,1.77,50.0,34.0,16.0,0.57,-0.02,la_liga,2021-2022
367,Luca Koleosho,it ITA,MF,Espanyol,16.0,2004.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.34,la_liga,2021-2022
368,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28.0,1993.0,28,1882.0,67.0,55.0,20.9,21,82.0,13,7,24.0,1,1.71,33.0,24.0,9.0,0.43,-0.33,la_liga,2021-2022
369,Jules Koundé,fr FRA,DF,Sevilla,22.0,1998.0,32,2736.0,86.0,80.0,30.4,31,87.0,28,1,33.0,0,1.81,45.0,25.0,20.0,0.66,0.26,la_liga,2021-2022
370,Toni Kroos,de GER,MF,Real Madrid,31.0,1990.0,28,2103.0,75.0,61.5,23.4,25,81.0,15,3,22.0,2,2.14,37.0,18.0,19.0,0.81,-1.24,la_liga,2021-2022
371,Takefusa Kubo,jp JPN,"MF,FW",Mallorca,20.0,2001.0,28,1605.0,57.0,46.9,17.8,17,78.0,3,11,26.0,1,1.04,20.0,33.0,-13.0,-0.73,-0.03,la_liga,2021-2022
372,Adrián de la Fuente,es ESP,DF,Villarreal,22.0,1999.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
373,Víctor Laguardia,es ESP,DF,Alavés,31.0,1989.0,34,3042.0,89.0,88.9,33.8,34,89.0,32,0,,2,0.88,31.0,56.0,-25.0,-0.74,1.4,la_liga,2021-2022
374,Diego Lainez,mx MEX,MF,Real Betis,21.0,2000.0,7,140.0,20.0,4.1,1.6,1,45.0,0,6,16.0,20,2.0,1.0,2.0,-1.0,-0.64,-1.27,la_liga,2021-2022
375,Manu Lama,es ESP,DF,Atlético Madrid,20.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
376,Érik Lamela,ar ARG,"FW,MF",Sevilla,29.0,1992.0,20,1015.0,51.0,29.7,11.3,10,69.0,2,10,33.0,1,1.85,19.0,5.0,14.0,1.24,0.9,la_liga,2021-2022
377,Lanchi,es ESP,DF,Villarreal,20.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
378,Juanmi Latasa,es ESP,FW,Real Madrid,20.0,2001.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,2,1.0,0.0,0.0,0.0,0.0,-1.29,la_liga,2021-2022
379,Toni Lato,es ESP,DF,Valencia,23.0,1997.0,11,590.0,54.0,17.3,6.6,7,62.0,3,4,39.0,4,1.09,5.0,9.0,-4.0,-0.61,-0.58,la_liga,2021-2022
380,Robin Le Normand,es ESP,DF,Real Sociedad,24.0,1996.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,,0,1.59,37.0,37.0,0.0,0.0,-3.0,la_liga,2021-2022
381,Antonio Leal,es ESP,DF,Levante,22.0,1999.0,0,,,,,0,,0,0,,4,,,,,,,la_liga,2021-2022
382,Benjamin Lecomte,fr FRA,GK,Atlético Madrid,30.0,1991.0,0,,,0.0,0.0,0,,0,0,,35,3.0,4.0,3.0,1.0,,,la_liga,2021-2022
383,Jeremías Ledesma,ar ARG,GK,Cádiz,28.0,1993.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.03,35.0,51.0,-16.0,-0.42,,la_liga,2021-2022
384,Wu Lei,cn CHN,"MF,FW",Espanyol,29.0,1991.0,23,474.0,21.0,13.9,5.3,4,52.0,0,19,14.0,14,1.22,2.0,7.0,-5.0,-0.95,-0.7,la_liga,2021-2022
385,Florian Lejeune,fr FRA,DF,Alavés,30.0,1991.0,30,2699.0,90.0,78.9,30.0,30,90.0,29,0,,2,0.83,28.0,54.0,-26.0,-0.87,0.13,la_liga,2021-2022
386,Iñigo Lekue,es ESP,DF,Athletic Club,28.0,1993.0,25,1925.0,77.0,56.3,21.4,22,84.0,18,3,28.0,8,1.2,19.0,23.0,-4.0,-0.19,-0.85,la_liga,2021-2022
387,Thomas Lemar,fr FRA,MF,Atlético Madrid,25.0,1995.0,24,1440.0,60.0,42.1,16.0,17,71.0,5,7,34.0,0,1.88,25.0,25.0,0.0,0.0,-1.0,la_liga,2021-2022
388,Ruben Lendinez,es ESP,DF,Valencia,18.0,2003.0,4,137.0,34.0,4.0,1.5,1,90.0,1,3,16.0,7,0.75,2.0,6.0,-4.0,-2.63,-2.6,la_liga,2021-2022
389,Clément Lenglet,fr FRA,DF,Barcelona,26.0,1995.0,21,826.0,39.0,24.2,9.2,7,87.0,5,14,16.0,14,1.81,13.0,12.0,1.0,0.11,-0.9,la_liga,2021-2022
390,Javier Llabrés,es ESP,MF,Mallorca,18.0,2002.0,5,132.0,26.0,3.9,1.5,1,73.0,0,4,15.0,16,0.0,0.0,2.0,-2.0,-1.36,-0.68,la_liga,2021-2022
391,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26.0,1995.0,29,2447.0,84.0,71.5,27.2,29,84.0,20,0,,0,1.93,40.0,26.0,14.0,0.51,-0.23,la_liga,2021-2022
392,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,25.0,1996.0,16,994.0,62.0,29.1,11.0,11,77.0,4,5,30.0,0,1.69,19.0,10.0,9.0,0.81,0.18,la_liga,2021-2022
393,Julen Lobete,es ESP,FW,Real Sociedad,20.0,2000.0,13,284.0,22.0,8.3,3.2,2,73.0,1,11,13.0,9,1.92,6.0,4.0,2.0,0.63,0.61,la_liga,2021-2022
394,Renan Lodi,br BRA,"DF,MF",Atlético Madrid,23.0,1998.0,29,1181.0,41.0,34.5,13.1,13,63.0,3,16,23.0,7,1.86,17.0,13.0,4.0,0.3,-0.42,la_liga,2021-2022
395,Alberto López,es ESP,GK,Sevilla,17.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2021-2022
396,David López,es ESP,"MF,DF",Espanyol,31.0,1989.0,18,743.0,41.0,21.7,8.3,8,72.0,1,10,17.0,8,1.22,4.0,7.0,-3.0,-0.36,-0.03,la_liga,2021-2022
397,Diego López,es ESP,MF,Getafe,19.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
398,Diego López,es ESP,GK,Espanyol,39.0,1981.0,36,3177.0,88.0,92.9,35.3,36,88.0,34,0,,0,1.17,39.0,49.0,-10.0,-0.28,0.83,la_liga,2021-2022
399,Diego López,es ESP,MF,Valencia,19.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
400,Javi López,es ESP,DF,Alavés,19.0,2002.0,9,462.0,51.0,13.5,5.1,4,87.0,3,5,23.0,21,0.11,3.0,12.0,-9.0,-1.75,-0.99,la_liga,2021-2022
401,Jesús López,es ESP,GK,Elche,18.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
402,Luis López,es ESP,GK,Real Madrid,20.0,2001.0,0,,,,,0,,0,0,,8,,,,,,,la_liga,2021-2022
403,Unai López,es ESP,MF,Rayo Vallecano,25.0,1995.0,27,1160.0,43.0,33.9,12.9,13,67.0,3,14,21.0,0,1.37,14.0,24.0,-10.0,-0.78,-0.74,la_liga,2021-2022
404,Mamadou Loum,sn SEN,MF,Alavés,24.0,1996.0,32,2312.0,72.0,67.6,25.7,26,84.0,16,6,23.0,0,0.91,27.0,43.0,-16.0,-0.62,0.84,la_liga,2021-2022
405,Anthony Lozano,hn HON,"FW,MF",Cádiz,28.0,1993.0,31,1672.0,54.0,48.9,18.6,21,71.0,4,10,18.0,2,1.1,21.0,25.0,-4.0,-0.22,0.4,la_liga,2021-2022
406,Florentino Luís,pt POR,MF,Getafe,21.0,1999.0,22,992.0,45.0,29.0,11.0,9,85.0,4,13,18.0,13,1.23,7.0,15.0,-8.0,-0.73,-0.73,la_liga,2021-2022
407,José Luis Gayà,es ESP,DF,Valencia,26.0,1995.0,24,1871.0,78.0,54.7,20.8,22,83.0,16,2,21.0,0,1.33,31.0,32.0,-1.0,-0.05,0.18,la_liga,2021-2022
408,José Luis Morales,es ESP,"FW,MF",Levante,34.0,1987.0,35,2719.0,78.0,79.5,30.2,31,84.0,20,4,30.0,0,0.97,42.0,54.0,-12.0,-0.4,1.27,la_liga,2021-2022
409,Luismi,es ESP,MF,Sevilla,20.0,2001.0,2,13.0,7.0,0.4,0.1,0,,0,2,7.0,13,1.0,0.0,0.0,0.0,0.0,-0.61,la_liga,2021-2022
410,Andriy Lunin,ua UKR,GK,Real Madrid,22.0,1999.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,32,0.5,1.0,2.0,-1.0,-0.5,-1.89,la_liga,2021-2022
411,Darwin Machís,ve VEN,"MF,FW",Granada,28.0,1993.0,25,1376.0,55.0,40.2,15.3,16,70.0,3,9,28.0,5,0.96,18.0,22.0,-4.0,-0.26,0.31,la_liga,2021-2022
412,Pablo Maffeo,es ESP,DF,Mallorca,24.0,1997.0,35,2945.0,84.0,86.1,32.7,35,84.0,26,0,,0,1.11,33.0,47.0,-14.0,-0.43,2.04,la_liga,2021-2022
413,Nemanja Maksimović,rs SRB,MF,Getafe,26.0,1995.0,35,2936.0,84.0,85.8,32.6,34,86.0,26,1,17.0,1,0.97,25.0,37.0,-12.0,-0.37,-1.11,la_liga,2021-2022
414,Hugo Mallo,es ESP,DF,Celta Vigo,30.0,1991.0,21,1826.0,87.0,53.4,20.3,21,87.0,17,0,,1,1.24,23.0,25.0,-2.0,-0.1,-0.21,la_liga,2021-2022
415,Mickael Malsa,mq MTQ,MF,Levante,25.0,1995.0,26,1143.0,44.0,33.4,12.7,11,77.0,3,15,20.0,6,1.12,22.0,33.0,-11.0,-0.87,-0.31,la_liga,2021-2022
416,Giorgi Mamardashvili,ge GEO,GK,Valencia,20.0,2000.0,18,1620.0,90.0,47.4,18.0,18,90.0,18,0,,17,1.22,18.0,20.0,-2.0,-0.11,0.04,la_liga,2021-2022
417,Rey Manaj,al ALB,FW,Barcelona,24.0,1997.0,0,,,,,0,,0,0,,3,,,,,,,la_liga,2021-2022
418,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27.0,1994.0,17,1298.0,76.0,38.0,14.4,15,82.0,11,2,35.0,0,2.06,27.0,12.0,15.0,1.04,0.74,la_liga,2021-2022
419,Aïssa Mandi,dz ALG,DF,Villarreal,29.0,1991.0,17,1375.0,81.0,40.2,15.3,14,90.0,14,3,38.0,19,1.88,28.0,15.0,13.0,0.85,0.28,la_liga,2021-2022
420,José Manuel,es ESP,DF,Levante,22.0,1999.0,0,,,,,0,,0,0,,2,,,,,,,la_liga,2021-2022
421,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25.0,1995.0,16,1044.0,65.0,30.5,11.6,11,87.0,9,5,18.0,17,1.25,11.0,18.0,-7.0,-0.6,-0.45,la_liga,2021-2022
422,Marcelo,br BRA,DF,Real Madrid,33.0,1988.0,12,525.0,44.0,15.4,5.8,5,82.0,2,7,17.0,12,2.25,10.0,0.0,10.0,1.71,0.5,la_liga,2021-2022
423,Marchena,es ESP,MF,Real Betis,19.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,la_liga,2021-2022
424,Iván Marcone,ar ARG,MF,Elche,31.0,1990.0,20,809.0,40.0,23.7,9.0,10,69.0,2,10,12.0,13,1.0,7.0,16.0,-9.0,-1.0,-0.9,la_liga,2021-2022
